keyword,created_at,author_handle,text,like_count,repost_count,post_uri
kpop photocard,2024-09-08T16:18:01.320Z,amzgcollector.bsky.social,🏷 venda vendo procuro compro deco kit jungkook jk golden binder bts kpop photocard collector jeon Jungkook jjk army bangtan,0,0,at://did:plc:bg4qh4df6umvaumimqctifq3/app.bsky.feed.post/3l3nry2gbd22r
kpop photocard,2024-09-08T03:05:56.611Z,hoshinist.bsky.social,"colecionar coisas, seja photocard, lightstick ou albuns de kpop, mangás e figures de anime, livros e artbooks",0,0,at://did:plc:wohgzauhiod2gvs6vgbhrbwn/app.bsky.feed.post/3l3mfpowd4e2r
kpop photocard,2024-09-08T02:24:27.372Z,sserateen.bsky.social,teve aquilo dela tbm incluir photocard acho de inclusão no album q rolou 70 genéricos de swifties na tml sendo q..... o kpop q popularizou isso tbm,0,0,at://did:plc:rumydd5za3fxhzdgtlvu4dj3/app.bsky.feed.post/3l3mdfj4mgv2x
kpop photocard,2024-09-07T22:09:19.523Z,lilica.shy.cat,escolhi filho gay ai tive q comprar photocard de kpop combinando,3,0,at://did:plc:edr5gi55ipblyxldcmqv46np/app.bsky.feed.post/3l3lv5cqju22j
kpop photocard,2024-09-07T16:42:54.941Z,ilovejisung.bsky.social,fotos dignas de photocard de kpop,0,0,at://did:plc:lstqmpuehrnknz2wexas5xsl/app.bsky.feed.post/3l3lcvmqfha23
kpop photocard,2024-09-07T15:45:22.199Z,snoonini.the-gay.cat,🪷 1. qual foi seu primeiro photocard oficial de kpop? ,47,1,at://did:plc:n5y7y25al2z3yaav47vx5xf3/app.bsky.feed.post/3l3l7oq24kb2g
kpop photocard,2024-09-07T13:24:09.081Z,hanemo.bsky.social,"oii entrei aqui agorinha e to meio perdida mas gosto dessas coisas
-stray kids
-jujutsu kaisen
-mangas em geral
-filmes antigos
-colecionar photocard
-boynextdoor
-kpop em geral
e é isso rs",9,2,at://did:plc:vnpbfqkdxvg6c6p5jfqrqpoe/app.bsky.feed.post/3l3kxs7yle32n
kpop photocard,2024-09-07T02:00:47.537Z,porcelainlix.bsky.social,eu uso photocard de kpop,0,0,at://did:plc:q53abt4qyeppj7zwxpg2vxsw/app.bsky.feed.post/3l3jrmb2kn42n
kpop photocard,2024-09-07T01:30:31.151Z,handle.invalid,"Meu melhor amigo no mundo todo, sem se falar ambos começaram coleções de cartas. 
Ele Pokémon 
Eu photocard de kpop",1,0,at://did:plc:ik3kbhrimpgsaapzxezvvgi4/app.bsky.feed.post/3l3jpw5fkvl2f
kpop photocard,2024-09-07T01:06:02.634Z,yeinlo.bsky.social,ideia de date eu te levo num cafezinho bonitinho e a gnt decora photocard de kpop,0,0,at://did:plc:xr5bbb6mwe6qynv46o4xhof3/app.bsky.feed.post/3l3jokf54sq2l
kpop photocard,2024-09-07T01:04:42.910Z,lfberryl1x.bsky.social,"CEG LE SSERAFIM PH 🇵🇭

• Cada photocard por 12,00 + FreteS
• ⁠tenho feedbacks positivos no ig yngbkito_
• ⁠ceg vem da filipinas
• ⁠pagamento imediato após fechar o set

Tags: Kazuha sakura chaewon eunchae yunjin troca venda vendo ceg kpop photocard coleção",1,3,at://did:plc:hqdvnmwor64wljrzbfz7qnsa/app.bsky.feed.post/3l3johylbh722
kpop photocard,2024-09-07T00:26:49.443Z,annahwa.bsky.social,"@vttwice.bsky.social @vendaetrocakpop.bsky.social 
🏷️ kpop photocard venda vendo twice gg gidle mina jeongyeon sana jihyo mina momo chaeyoung minnie shuhua girlgroup",0,0,at://did:plc:32r7krqfwp2z267n5qorh4sf/app.bsky.feed.post/3l3jmeah53o2l
kpop photocard,2024-09-06T19:41:56.120Z,handle.invalid,Aqui ami www.byemj.com/pt-br/collec...,0,0,at://did:plc:stcegjov26vti6c6csiyic7h/app.bsky.feed.post/3l3j4gsn6j52c
kpop photocard,2024-09-06T18:15:15.965Z,koocrodillos.bsky.social,"FOLLOW TRICK - #SDV 

bts
stray kids
kpop
fanfic
musica
book
formula 1
photocard
collector
diary
doramas
greys anatomy
mpb",127,3,at://did:plc:t2qxbk6fjkqssqu4iwzfqwzh/app.bsky.feed.post/3l3ixltqhmd2q
kpop photocard,2024-09-06T14:54:31.516Z,handle.invalid,"Já ouvi “ai pq fulano inventou o photocard, clicando criou o primeiro lightstick” kkkkkkkkkkum grande foda-se, só conhecem o kpop de vdd por causa do bts",2,0,at://did:plc:q5k7mtuplomolne6or6vz5nh/app.bsky.feed.post/3l3imevixyl2n
kpop photocard,2024-09-06T12:42:44.739Z,prxx.bsky.social,"FOLLOW TRICK - #SDV ★

Bts
Stray kids
Seventeen
Blackpink
New Jeans
Kpop
Fanfic
Musica
Livro
Formula 1
Photocard
Dança 
Diário
Álbum de kpop
Stardew Valley
Vermelho
Dormi",7,0,at://did:plc:bdo52fpf7ewd4xnbwbztleuh/app.bsky.feed.post/3l3iezahkiu2x
kpop photocard,2024-09-06T12:03:56.266Z,fealia.woke.cat,"photocard regular, é aqueles cards de kpop que sempre vai vir um deles no álbum, mesmo que você não compre o album na pré venda (na pré venda sempre vem algum extra, o nome é POB, pre order benefit)",1,0,at://did:plc:55gb3kz3lu7uotd7m6oljyhl/app.bsky.feed.post/3l3ictuaaxc2x
kpop photocard,2024-09-06T11:06:23.431Z,koolyv.bsky.social,"FOLLOW TRICK - #SDV ★

bts
stray kids
kpop
fanfic
musica
book
formula 1
photocard
collector
diary
doramas
greys anatomy
mpb",221,4,at://did:plc:yhfecjsdzq7q2tzvkhtg4kax/app.bsky.feed.post/3l3i7my3jmy2i
kpop photocard,2024-09-06T04:00:44.424Z,strayyyberrys.bsky.social,"cadê as pessoas que gostam de: 

-nct
-ateez
-seventeen
-kpop no geral
-animes
-star wars
-lucas
-newjeans
-collector de photocard
-flower face",0,0,at://did:plc:dnnbmwbb54wgxg3mf6lkiwaj/app.bsky.feed.post/3l3hhttqiku26
kpop photocard,2024-09-06T02:26:33.406Z,euqromeperder.bsky.social,queria que o jão começasse a fazer photocard pra vim junto com cd quando vc compra ia ser uma coisa tao linda uniao jão e kpop vibesss,1,1,at://did:plc:pvtdbgkjwqwzqwujvmjobiku/app.bsky.feed.post/3l3hclgtpom2u
kpop photocard,2024-09-05T23:41:04.135Z,gyuhaogf.bsky.social,queria ser rica pra gastar rios de dinheiro com futilidades (photocard de kpop,1,0,at://did:plc:uigxc47y2a6cuwr77ognl5y3/app.bsky.feed.post/3l3gzdiov7k22
kpop photocard,2024-09-05T23:26:33.725Z,hotpeoplestanloona.bsky.social,"gente direto eu vejo as meninas do ensino fundamental levando photocard de idol pra escola, usando moletom de grupo de kpop e eu fico morrendo de inveja pq no começo do meu ensino fundamental 2 eu tive que mudar de escola pq zoavam muito quem gostava de kpop",18,1,at://did:plc:ljcgx6mkmbb45zxetkdolxoy/app.bsky.feed.post/3l3gyjkmfgd2k
kpop photocard,2024-09-05T22:52:08.786Z,leclercfocus.bsky.social,é tão engraçado abrir o tiktok e se deparar com alguém com a cara do oscar falando de kpop e mostrando photocard te adoro hattie piastri,15,2,at://did:plc:wxm4n4opa4uczw2lqeeh5r7c/app.bsky.feed.post/3l3gwlzfrf22b
kpop photocard,2024-09-05T22:48:32.235Z,mikaosh.bsky.social,"acho que não parece, mas eu tenho tanta vergonha de gostar de kpop... tenho vergonha de usar blusa de grupo, andar com photocard, fazer algo inspirado em algum idol porque sei que sempre vai ter alguém julgando",0,0,at://did:plc:3vyxizqemwm676yagbnqhroo/app.bsky.feed.post/3l3gwfknaig2s
kpop photocard,2024-09-05T20:13:42.703Z,icatyoungchae.bsky.social,"acheii esse site com várias listas de cards de kpop e tem uma lista do t-ara até com os chaveiros 🥺
photocard.boards.net/thread/20/ar...",1,0,at://did:plc:fojdsnqejqiofc732bcs262p/app.bsky.feed.post/3l3gnqpxoao2d
kpop photocard,2024-09-05T19:38:48.024Z,busanight.bsky.social,hoje no trabalho cai num papo de kpop com minhas colegas e simplesmente elas entraram no papo e sem julgamentos nem nada 😭😭😭 uma delas até tem amiga que coleciona photocard simplesmenteeee to no céu,0,0,at://did:plc:o622wgw6rsawvbpudtj4jmxp/app.bsky.feed.post/3l3glsefzah2i
kpop photocard,2024-09-05T19:18:03.552Z,tsocialntwork.bsky.social,burroskkkkkk eu quando não tenho noção do quanto um fã de kpop paga num photocard,4,0,at://did:plc:pjzaipx25godr5q3pnifxukd/app.bsky.feed.post/3l3gknanjvo2l
kpop photocard,2024-09-05T18:53:18.629Z,sudalz.the-gay.cat,"procuro compro binder macaron a5 no precinho 🙏🏼 igual o da foto ou todo branco mesmo

🏷️ kpop photocard vendo venda troco troca procuro compro newjeans",2,0,at://did:plc:lhw5hw2foas5fkymc33gv5uy/app.bsky.feed.post/3l3gjaxf2pj2u
kpop photocard,2024-09-05T18:27:25.061Z,bunnyeons.twice.social,vendo venda repasse twice kpop photocard nayeon im nayeon na,0,0,at://did:plc:vtx2qnyijsjyetasni7uv5f4/app.bsky.feed.post/3l3ghsnkxc72c
kpop photocard,2024-09-05T15:48:51.645Z,claryshl.bsky.social,"Trabalhando para manter as contas em dia (photocard, álbum e shows de kpop",0,0,at://did:plc:xvgkfvbmeqppltg4gpvrvglr/app.bsky.feed.post/3l3g6x4kpvj2a
kpop photocard,2024-09-05T15:04:26.037Z,nightofstrm.bsky.social,"Foto amiga! Quando é álbum de kpop vem isso, o cd e photocard kkkkk",0,0,at://did:plc:m5ze5g4qtgke3ifxnekkkvqr/app.bsky.feed.post/3l3g4horahq2r
kpop photocard,2024-09-05T14:47:22.835Z,heizeandcoffe.bsky.social,"procuro novos mutuals 🥺

bookstans
ariana grande 
doramas 
livros 
kpop 
bts
kiss of life 
nikova banks 
kai mori 
blackpink 
seventeen 
aespa 
red velvet 
enhypen 
twice 
booktok 
gianna allister 
christian allister 
photocard kpop
livros de romances e romances duvidosos 
dino do seventeen 

sdv!!",1,0,at://did:plc:s3x3apuc6al3pq2srlyevwy4/app.bsky.feed.post/3l3g3j6mfup2p
kpop photocard,2024-09-05T12:58:30.680Z,nanand.bsky.social,"🩷Toploader protetor para photocard personalizado + fandmade photocards do g-idle
, kpop ✨

link na shopee💌
s.shopee.com.br/3fkfH6x0Zf",0,0,at://did:plc:xx5zl336abwqqsmpondzmyd2/app.bsky.feed.post/3l3fvgjcasd2s
kpop photocard,2024-09-05T00:28:24.560Z,cuquetttica.bsky.social,Queria comprar photocard do jungwon só que eu prometi não gastar dinheiro com coisa de kpop esse mês 😭😔😔,0,0,at://did:plc:bwqhnjkxmss6i677ptzdpopd/app.bsky.feed.post/3l3eljanqz22z
kpop photocard,2024-09-05T00:08:33.662Z,hyunluvspace.bsky.social,🏷 skz stray kids felix bangchan hyunjin seungmin boom accordion letter ate venda troca photocard kpop,1,0,at://did:plc:ucvu64mm42vfaxpdyuy2jmfg/app.bsky.feed.post/3l3ekfqyusa22
kpop photocard,2024-09-04T20:52:32.979Z,zazaminho.bsky.social,27- tenho mais de 200 photocard falso de kpop KKKKK,0,0,at://did:plc:devsf5yjrjr533juknwwmbrp/app.bsky.feed.post/3l3e7haj5fn23
kpop photocard,2024-09-04T20:46:57.716Z,itsgetwo.bsky.social,comprei 55 photocard d kpop ..,0,0,at://did:plc:lendcxfdy7op7itulpgxmhfp/app.bsky.feed.post/3l3e75bk4jb2c
kpop photocard,2024-09-04T18:42:16.614Z,moondetalhes.bsky.social,"PROCURO MEUS MUTUALS

Sailor moon
Bonecas no geral
Sonic
Animações
Spider man / Homem aranha
Marvel
Kpop
Gg stans
Le sserafim
Twice
Billlie
Animes
Jogos indies
The last of us
Figures
Barbie
Monster high
Kpop collector
Photocard
Álbum",6,0,at://did:plc:qwuam4w6a3f5yjluj3gmfnmu/app.bsky.feed.post/3l3dy6ctyyp2k
kpop photocard,2024-09-04T16:59:57.566Z,ericzices.bsky.social,"82- eu amo colecionar qualquer coisa que eu goste e tenho algumas coleções pequenas, porém como atualmente minha maior hiperfixação tem sido kpop, mais especificamente o Ateez, hoje em dia eu só tô colecionando álbum e photocard",0,0,at://did:plc:mdvx36zaoqzqvml22rnukscv/app.bsky.feed.post/3l3dshif7bf2m
kpop photocard,2024-09-04T16:41:30.376Z,koocollct.bsky.social,"• PROCURO / COMPRO •

:¨ ·.· ¨:    `· .   ୨୧ photocard jungkook lights

• não me importo com avarias mínimas

• pode ser ceg inter ou repasse de vaga (preferencia por nacional)

✏️ jungkook lights kpop bts photocard procuro compro",5,14,at://did:plc:puaaea7jmyvgv5niiptsvsx7/app.bsky.feed.post/3l3drgdputa22
kpop photocard,2024-09-04T15:51:23.360Z,autinnstic.bsky.social,"às vezes eu gosto do tbz não ser tão conhecido no brasil, porque aí os fãs de kpop daqui me vêem com o photocard do sunwoo no celular, não reconhecem e não me abordam na faculdade 🙏🙏",0,0,at://did:plc:stdxnsbdasdvkwr7sdpyjhl3/app.bsky.feed.post/3l3dompzuqw2v
kpop photocard,2024-09-04T15:45:22.598Z,yoonginismos.bsky.social,preciso dum photocard dele estilo idol de kpop msm,0,0,at://did:plc:6zhywf2hjmzgwexu3nfg4vqc/app.bsky.feed.post/3l3doby6abx2c
kpop photocard,2024-09-04T14:57:17.846Z,wnterksj.bsky.social,"no jin no caso foi desde 2016/17 fiquei facinada que vinha photocard em album de kpop, pq antes colecionava cartinha de cantor pop, e a winter pq amei muito ela na era spicy e acabei virando stan do aespa!",0,0,at://did:plc:k4gmy7fwcvklhhpjikbrry3m/app.bsky.feed.post/3l3dllyxslq2h
kpop photocard,2024-09-04T12:26:28.025Z,nolopasaro.bsky.social,Minha irmã tem um binder de photocard de kpop lmas é tudo pirata da Shopee eu acho,0,0,at://did:plc:poolev7xu5w3c7lavl2emlig/app.bsky.feed.post/3l3dd6dqp2d2l
kpop photocard,2024-09-04T12:17:41.648Z,starbwrry.bsky.social,15. coleciono album e photocard de kpop (do ateez/seonghwa pra ser mais específica),0,0,at://did:plc:tlcvgh7emylzpx4o5qaae7lf/app.bsky.feed.post/3l3dconr6sz2f
kpop photocard,2024-09-04T12:04:53.183Z,gutspilled.bsky.social,quero ter dois fichários um pra photocard/polaroid de kpop e o outro pra artistas em geral,1,0,at://did:plc:fqvvyamte27cemvlqc3xbssn/app.bsky.feed.post/3l3dbxqbqru2d
kpop photocard,2024-09-04T11:50:57.101Z,lerdiciaa.bsky.social,"1. meu hobby é colecionar coisas em geral (em foco nas q eu gosto) ent eu coleciono álbuns de kpop, gibis, photocard, latinhas, baralhos, super trunfo, papel de carta, coisas em geral de desenhos animados, legos etc…
(lego eu nn tenho mt pq é mt caro😭😭😭)",1,0,at://did:plc:4rccwj7r6g6sogcjzdetcf5m/app.bsky.feed.post/3l3db6s42yu2w
kpop photocard,2024-09-04T02:45:57.700Z,minsungislife.bsky.social,"Sou mana, ainda não tenho nenhum álbum, mas cai na desgraça de colecionar photocard , nunca fui numa balada kpop, esse mes nem sei se vou conseguir em ir em algum dos eventos, mas o filme do JK já comprei",0,0,at://did:plc:5eyamtvtqsyafiaxjmgtenfz/app.bsky.feed.post/3l3ccqbgzuc2p
kpop photocard,2024-09-04T02:43:48.299Z,yasyasyasyasyas.bsky.social,"comecei com a palhaçada de querer comprar álbum d kpop e photocard, pfv algm me interna num hospital psiquiátrico",0,0,at://did:plc:ubic5idiuzaeqetlkjjb7gx6/app.bsky.feed.post/3l3ccmh4tvs2e
kpop photocard,2024-09-04T00:26:55.566Z,shitzuyu.bsky.social,"Me siga se vc gosta(faz ou é da comunidade) de:

- Kpop
- Shifter
- Wattpad
- Jinx
- Poly.ai
- Heartstopper
- Kdesing
- K cover
- Rpop (Roblox) 
- Rpop (RPG) 
- Faz fanmade de photocard
- Moot
- Yo//1",1,0,at://did:plc:kuacvangp3mvetn2jqnoryh2/app.bsky.feed.post/3l3c2xpj6oc2c
kpop photocard,2024-09-03T23:57:05.210Z,handle.invalid,vendo venda procuro procura compro compra ryujin itzy nayeon jeongyeon momo sana jybyo mina dahyun chaeyoung tzuyu twice pob b1&2 between 1&2 florzinha message card loco crazy in love kpop photocard k-pop pcs pc,1,1,at://did:plc:jpjatlxfulno2kgh4slsyqn2/app.bsky.feed.post/3l3bzccenlp2s
kpop photocard,2024-09-03T23:33:41.085Z,muqingsgf.bsky.social,"DROP NEWJEANS

• Envio em até 7 dias úteis 
• Não reservo sem pagamento de sinal
• Fotos e vídeos no PV 
• Desconto se levar uma era completa (debut ou omg)

> feedbacks e termor no insta: @hyunjinnie.cllc

🔖vendo venda kpop newjeans hanni minji danielle haerin hyein card collector photocard pc",15,3,at://did:plc:hklotbj7emlurtcjbowm273o/app.bsky.feed.post/3l3bxyhxyo42p
kpop photocard,2024-09-03T19:37:36.806Z,deathbounder.bsky.social,"VENDA / VENDO

- pobs jyp formula of love 
- valores na imagem + frete de R$12
- mando foto/vídeo no pv
- feedbacks em @/nwkohirai (ig)

🏷 vendo venda twice kpop photocard pob nayeon jeongyeon momo sana jihyo mina dahyun chaeyoung tzuyu",8,2,at://did:plc:qyrhg5nqmrjxw3w76khrtlek/app.bsky.feed.post/3l3bkscmecd2n
kpop photocard,2024-09-03T18:57:51.216Z,marcomagnum.bsky.social,"s.shopee.com.br/6pheG1Z5lK
BTS Yoongi Photocard Card Yoongi Card Suga kpop fanmade bts suga card",0,0,at://did:plc:dlsqy4so7kr2yxaiy6wvgty2/app.bsky.feed.post/3l3bil6tlap22
kpop photocard,2024-09-03T18:54:46.785Z,minminbobinho.bsky.social,"[VENDO ÁLBUM BTS LY HER L ver]

- 120 + frete a calcular 
- tudo incluso 
- photocard do Jin
- ficou um pouco amarelado em certas partes devido ao tempo
- mando fotos e videos
#bts // #venda #btsalbum // #kpop",14,8,at://did:plc:hdxccthydrctmfrzh4twekpj/app.bsky.feed.post/3l3bifqnxru25
kpop photocard,2024-09-03T17:37:24.343Z,vicklita.swifties.social,Será que se eu falar de twice misamo kpop o “discover” daqui consegue colocar as poucas contas de kpop que eu seguia no meu twitter? 👉🏽👈🏽 tinham duas queridas que comprei photocard e queria seguir aqui (se é que criaram conta,0,0,at://did:plc:r35pwuv2gy6uws6hgcq23ocg/app.bsky.feed.post/3l3be3fbjuy2j
kpop photocard,2024-09-03T17:34:43.771Z,jessamini.bsky.social,"Não pode comprar roupa todo mês, não pode comprar álbum de kpop, não pode comprar photocard, só pode pagar boleto e comprar comidaaa",0,0,at://did:plc:4ekje4tntpi35vkpolsur2bp/app.bsky.feed.post/3l3bdwmbltc2h
kpop photocard,2024-09-03T15:41:50.183Z,y11irfilm.bsky.social,"· sdv

letterboxd, supernatural, stranger things, games, detroit become human, leon kennedy, livros / filmes distópicos, bookstans, dark romance, kpop girlgroups, enhypen, katseye, amor doce, star wars, marvel, fanfic, descendentes, escritores, alanzoka, cinema, coleção monster high & photocard",2,0,at://did:plc:zo7xtwokuycuwo33cvdwt7mv/app.bsky.feed.post/3l3b5mscof72k
kpop photocard,2024-09-02T23:45:32.330Z,miaubibo.bsky.social,"queria amigos que gostassem de kpop e essas coisas de fã, eh um saco nao ter ninguém pra ir em evento, cinema pra ver documentário deles e passear com photocard por aí",0,0,at://did:plc:upz3xiniilks4s45uwd3bs4n/app.bsky.feed.post/3l37i6r2dmr2s
kpop photocard,2024-09-02T22:17:01.014Z,byulemo.bsky.social,comprar o tri legal pra gastar todo o dinheiro do prêmio em photocard de kpop já penso 🫶🏼,0,0,at://did:plc:lwyjv5vx33jjs6doioysamvz/app.bsky.feed.post/3l37dagvzqw24
kpop photocard,2024-09-02T20:56:54.244Z,gyuptune.bsky.social,geralmente é quem coleciona photocard de kpop,0,0,at://did:plc:b7recfjtrssj6qyrmmg54jmz/app.bsky.feed.post/3l376r6s6qu2r
kpop photocard,2024-09-02T20:00:31.038Z,gabyunne.bsky.social,"Venda vendo POBs JYP Seasons Greetings news room

48 reais cada + nacinal

Em mãos, sem avarias. 
Mando video no pv!

Pagamento via pix.
Não reservo.

Feedbacks&GOM @gabyunne Instagram

Dahyun Mina Tzuyu photocard

#twice #Dahyun #mina #Tzuyu #kpop",4,1,at://did:plc:jxk5xc6vh4bpok62d4vb6b4e/app.bsky.feed.post/3l373mdqvzq2r
kpop photocard,2024-09-02T19:59:09.714Z,itsnunuhere.bsky.social,"FOLLOW TRICK - SDV

Kpop
Twice
Bts
Enhypen
Demi lovato
Olivia rodrigo
Rpg
Ordem paranormal
Harry potter
Livros
Sylvanian Families 
Monster high
Ever after high
Disney 
Collector
Photocard
Genshin impact 
Minecraft 
Mortal kombat 
Habbo 
Resident evil
The Last of us
Fairy tail
Anime
Mangas",8,0,at://did:plc:jhgk6y77lyzjpoixv2tri3rb/app.bsky.feed.post/3l373jwxryz26
kpop photocard,2024-09-02T18:20:00.939Z,marridayys.bsky.social,"se algm estiver vendendo esses photocards, pfvr me procure!!😭

🏷️ :: twice dahyun photocard venda momo jihyo mina sana tzuyu naeyon jeongyeon chaeyoung kpop compra .",1,1,at://did:plc:nuvzyudmtl2hpo4tocqqrrdi/app.bsky.feed.post/3l36vyno3a22k
kpop photocard,2024-09-02T18:16:07.269Z,hwangange.bsky.social,"Follow trick - sdv
PROCURO MOOTS QUE GOSTEM DE:

Ateez
Stray kids
GOT7
Seventeen 
Txt
Taemin (SHINee)
P1harmony 
Enhypen 
Photocard collector
Boy groups de kpop em geral",9,1,at://did:plc:hqgttr3ww3f657uogkmgne5k/app.bsky.feed.post/3l36vrpz7nr2x
kpop photocard,2024-09-02T17:18:14.183Z,lesbozilla.bsky.social,"uma colega de trabalho tem irmã fã de kpop e falou do meu photocard da chuu aí contei pra ela do show e achei que ia ter uma conversa normal e agradável e então ela perguntou na inocência se eu vi ""o negócio do menino do nct"" e meu dia se azedou vou pensar desgraça pelo resto do dia",1,0,at://did:plc:unc3p6b35pppmqjr3ddxd2cr/app.bsky.feed.post/3l36sk6jdnc2t
kpop photocard,2024-09-02T16:43:10.072Z,escam-boo.bsky.social,Triste q a aba discover ainda n ta ajustada pra só aparecer kpop e photocard,1,0,at://did:plc:b4sxkfflzgj6uuwioeov24vz/app.bsky.feed.post/3l36qlhuhw32z
kpop photocard,2024-09-02T15:33:43.143Z,konna801.bsky.social,N sei nadinha de kpop mt menos de twice mas a momo é minha favorita (tenho ate photocard😭),2,0,at://did:plc:ibvm2xeph5ibtkisx6pja4nc/app.bsky.feed.post/3l36mpdyhrf2t
kpop photocard,2024-09-02T12:43:51.051Z,emyzette.bsky.social,"""ain mas vc trabalha"" amor eu gasto meu salário todo com photocard de kpop como vc acha que eu vou ser responsável?",0,0,at://did:plc:unuabpyt3646vojjl6q2ryp4/app.bsky.feed.post/3l36d7kyds32y
kpop photocard,2024-09-02T11:38:59.115Z,goinsaeng.bsky.social,"TEM NO ALIEXPRESS n sei se eh igual mas ve
a.aliexpress.com/_mrts7xS",0,0,at://did:plc:w2um2bihsnfudpp7vhzdczsq/app.bsky.feed.post/3l367lkgaqf27
kpop photocard,2024-09-02T05:08:15.865Z,i93thvs.bsky.social,"౨ৎ Quero moots ! 

- Bangtan ( bts )
- twice
- kdrama
- txt ( tomorrow x together )
- new jeans 
- brawl stars
- roblox 
- kpop ( no geral
- taehyung utted
- hanni utted
- beomgyu utted 
- chaeyoung utted 
- taylor swift
- collector de photocard 
- pop 
 
Sdv ! . . .",8,0,at://did:plc:sckfkzjfxosad4yegs23ip34/app.bsky.feed.post/3l35jqvkrko2i
kpop photocard,2024-09-02T02:47:43.698Z,changboier.bsky.social,"bom dia @cellbitos.bsky.social eu tenho uma ideia pra próxima hq: photocard dos personagens de ordem paranormal igual é photocard de idol de kpop, eu adoraria ter a agatha assim 😚✌️ em um toploader ou na capinha do meu celular",12,0,at://did:plc:ccfuyt6yink7yghw6rpillyg/app.bsky.feed.post/3l35bvlnmge2r
kpop photocard,2024-09-02T01:18:56.634Z,miaaaw.bsky.social,"aí vcs passam meses saindo juntos com roupas combinando e em lugares caros e ele sempre tirava fotos nossa e comentava ""nossa, a gente parece casal né rs"" e de vez em quando t chamava de bb e te deu um mini álbum de kpop com photocard ofc de presente de aniversário",11,0,at://did:plc:pmmnpekjss56weyywi6i5322/app.bsky.feed.post/3l354wtynrt2p
kpop photocard,2024-09-02T01:08:00.015Z,j0ne97.woke.cat,quem diria que eu seria fã de kpop que gasta em photocard,0,0,at://did:plc:5bca5ig5dbme3em4wqfywxxm/app.bsky.feed.post/3l354dbaykh2l
kpop photocard,2024-09-02T00:09:21.220Z,isaminiverse.bsky.social,"E achei que n iria querer photocard mas hj mesmo já chegou alguns que eu comprei e já quero mais kakakakkaka ( tô impressionada comigo mesmo, pq até alguns dias atrás eu nem ouvia kpop)",0,0,at://did:plc:c4dqgexzibjtcx4yb7gl4wh4/app.bsky.feed.post/3l34z2f6i7k2t
kpop photocard,2024-09-01T22:54:46.526Z,kpelole.bsky.social,"Apareça para mim

Kpop
Skz
Au's
Notícia aleatórias
Lana del Rey
Anime
Pessoas aleatória desabafando 
Venda de photocard (principalmente do Han)
Hello Kitty
Mundo da moda

Acho que só",1,1,at://did:plc:f4gvo4j4gfsov4aluaruackl/app.bsky.feed.post/3l34uv6wmsp26
kpop photocard,2024-09-01T22:14:50.498Z,loveseokjin.bsky.social,"Mais barato: photocard 
Mais caro: um festival de kpop aqui em Munique que o kard vai tá, 200€ 🤡🥵",0,0,at://did:plc:oodoi7pibrcofgpzpvq4m3rs/app.bsky.feed.post/3l34snngn5v2l
kpop photocard,2024-09-01T22:02:34.080Z,edwardstrip.bsky.social,"falando tópicos pra me acharem nessa rede social: 

bl
gl
yinwar
firstkhao
zeenunew
billkinpp
red velvet 
btob
nct dream
gfriend
tvxq
ive
photocard collector
taylor swift
little mix
novel hell
mdzs
2ha
grey's anatomy
the 100
kpop
series",1,0,at://did:plc:utic5ibxubrifsygy7lgx4no/app.bsky.feed.post/3l34rxqynx425
kpop photocard,2024-09-01T21:12:27.744Z,tyongmorango.bsky.social,GENTE A MENINA Q ERA MINHA AMIGA NO FUNDAMENTAL EMGRAVIDOU E EU AQUI QJERENDO PHOTOCARD DE KPOP VSF DIGAO NAO A GRAVIDEZ NA ADOLESCÊNCIA,1,0,at://did:plc:r5k336prth36azbqezkxfobd/app.bsky.feed.post/3l34p63khmk2u
kpop photocard,2024-09-01T19:02:36.867Z,hyunluvspace.bsky.social,🏷 skz stray kids felix bangchan hyunjin seungmin boom accordion letter ate venda troca photocard changbin rock star kpop,0,0,at://did:plc:ucvu64mm42vfaxpdyuy2jmfg/app.bsky.feed.post/3l34hvvk3vo2j
kpop photocard,2024-09-01T18:59:37.112Z,aemaki.swifties.social,"é mt ruim ser fa de kpop e nao ter nada de kpop, eu nao tenho moletom, eu nao tenho blusa, eu nao tenho album, eu nao tenho photocard, eu nao tenho NADA",1,0,at://did:plc:hnqz54e3jjnlanggvi4gdmfi/app.bsky.feed.post/3l34hqjwyw72n
kpop photocard,2024-09-01T18:52:16.687Z,maiiyup.bsky.social,acabei de explicar pra minha vó como funciona photocard e album de kpop 😭💗,1,0,at://did:plc:izgkmm33egbukmcd3ilwy6t4/app.bsky.feed.post/3l34hdgq7gw27
kpop photocard,2024-09-01T18:39:03.982Z,dearsoobin.bsky.social,"vou testar também, me sigam amigos 

txt
tomorrow x together
enhypen 
cravity
boynextdoor
laufey
beabadoobee
wave to earth
dorama
kpop
anime
mount 
photocard",5,1,at://did:plc:6skgt3f7wpwindpnykoy53sk/app.bsky.feed.post/3l34glvf6zy2h
kpop photocard,2024-09-01T18:13:03.314Z,spiderinnie.bsky.social,"PROCURA-SE MOOTS DE:

- mamamoo
- stray kids
- jeongin biased
- killing eve
- gl 
- lésbicas
- kpop em geral
- collector de photocard",5,1,at://did:plc:2m2pk5y55oveyof4rcvugdte/app.bsky.feed.post/3l34f5bih3u22
